Date,Name,Current Price,Previous,Price Change,Change %,Latest Vol,Prev Vol,Vol Change %
12/11/20,Borosil Ltd.,168.95,163.7,5.25,3.21,144000,87677,0.6495
12/11/20,Brand Concepts Ltd.,15.25,14.55,0.7,4.81,6000,3000,1
12/11/20,Brigade Enterprises Limit,235.05,229.85,5.2,2.26,433000,167000,1.5879
12/11/20,Brooks Laboratories,68.5,65.25,3.25,4.98,23321,18985,0.2284
12/11/20,Butterfly Gandhimathi Appliances,430.4,423.1,7.3,1.73,39375,8056,3.8877
12/11/20,C & C Constructions,5.05,4.85,0.2,4.12,29842,16579,0.8
12/11/20,California Software,11.05,10.7,0.35,3.27,47910,27647,0.7329
12/11/20,Can Fin Homes Ltd.,489.2,468.05,21.15,4.52,471000,189000,1.4948
12/11/20,Celebrity Fashions,5,4.95,0.05,1.01,86285,71102,0.2135
12/11/20,Century Enka Ltd.,207.4,202.85,4.55,2.24,67887,23117,1.9367
12/11/20,CG Power and Industrial Solutions Ltd.,44.6,44.1,0.5,1.13,20185000,12008000,0.681
12/11/20,Chennai Petroleum Corporation Ltd.,104.45,101.95,2.5,2.45,2492000,1907000,0.3067
12/11/20,Cigniti Technologies,418.65,414,4.65,1.12,75952,28662,1.6499
12/11/20,Cimmco,21.8,21.35,0.45,2.11,51580,9858,4.2323
12/11/20,Cinevista Ltd.,8.15,7.9,0.25,3.16,33143,15172,1.1845
12/11/20,Coal India Ltd,138.25,134.85,3.4,2.52,30559000,11912000,1.5653
12/11/20,Compucom Software,9.95,9.35,0.6,6.42,399000,265000,0.5014
12/11/20,Coral India Finance and Housing Ltd.,26.15,21.8,4.35,19.95,201000,15739,11.7941
12/11/20,Cupid Ltd.,251.85,245.8,6.05,2.46,151000,99800,0.5184
12/11/20,Cybertech Systems and Software,95.55,81.1,14.45,17.82,2014000,89682,21.4609
12/11/20,Cyient Ltd.,496.7,478.25,18.45,3.86,706000,370000,0.9058
12/11/20,D.B. Realty Ltd.,14.5,13.85,0.65,4.69,1288000,145000,7.8651
12/11/20,Damodar Industries,29.7,29.25,0.45,1.54,20529,9236,1.2227
12/11/20,DCB Bank Ltd.,116.8,112.8,4,3.55,5690000,1403000,3.0549
12/11/20,Delta Corp Ltd.,156.55,151.4,5.15,3.4,5558000,1539000,2.6108
12/11/20,Diamond Power Infrastructure,0.9,0.85,0.05,5.88,81007,49908,0.6231
12/11/20,DSPC,12,11.8,0.2,1.69,75265,10737,6.0099
12/11/20,E2E Networks Ltd.,38.55,36.75,1.8,4.9,12000,6000,1
12/11/20,Edelweiss Nifty Exchange Traded Scheme,16603.6,16366.7,236.9,1.45,12,7,0.7143
12/11/20,Elecon Engineering Company Ltd.,39.05,36.9,2.15,5.83,355000,225000,0.5764
12/11/20,Electrosteel Castings Ltd.,24,23.75,0.25,1.05,702000,513000,0.3694
12/11/20,Electrotherm (India),120.15,114.55,5.6,4.89,136000,52559,1.6013
12/11/20,Elgi Equipments Ltd.,155.4,146.25,9.15,6.26,471000,139000,2.3793
12/11/20,Elgi Rubber Company,23.9,20.9,3,14.35,229000,27425,7.3559
12/11/20,Emami Ltd.,427.3,418.75,8.55,2.04,571000,423000,0.3484
12/11/20,Emkay Taps & Cutting Tools Ltd.,85.4,81.35,4.05,4.98,1200,600,1
12/11/20,Eris Lifesciences Ltd.,537.75,528.5,9.25,1.75,298000,77856,2.8393
12/11/20,Eros International Media Ltd.,22.95,22.55,0.4,1.77,296000,185000,0.602
12/11/20,Filatex India,39.35,38.2,1.15,3.01,1153000,699000,0.6499
12/11/20,Finolex Cables Ltd.,358.95,347.1,11.85,3.41,510000,370000,0.3759
12/11/20,Flexituff Ventures International Ltd.,16.8,16.2,0.6,3.7,12840,9940,0.2918
12/11/20,Fortis Healthcare Ltd.,152.15,148.1,4.05,2.73,4121000,2295000,0.795
12/11/20,Foseco India Ltd.,1224.05,1197.05,27,2.26,2323,1723,0.3482
12/11/20,GAIL (India) Ltd.,125.85,120.05,5.8,4.83,52797000,16189000,2.2612
12/11/20,Gandhi Special Tubes,238.85,233.5,5.35,2.29,8427,4013,1.0999
12/11/20,Ganga Forging Ltd.,20.4,18.8,1.6,8.51,108000,54000,1
12/11/20,Garden Silk Mills Ltd.,12,11.45,0.55,4.8,101000,54071,0.8788
12/11/20,Garware Offshore Services,8.2,7.85,0.35,4.46,27161,21235,0.2791
12/11/20,Gayatri Highways Ltd.,0.6,0.55,0.05,9.09,3214000,2180000,0.4746
12/11/20,GE Power India Ltd.,291.2,278.55,12.65,4.54,272000,91452,1.9817
12/11/20,Genus Paper & Boards Ltd.,5.6,5.5,0.1,1.82,560000,289000,0.9373
12/11/20,Genus Power Infrastructures Ltd.,34.25,33.65,0.6,1.78,410000,276000,0.4829
12/11/20,Gillette India Ltd.,5909.65,5789.4,120.25,2.08,72178,5961,11.1084
12/11/20,GKW Ltd,709,605.6,103.4,17.07,24710,5335,3.6317
12/11/20,Global Vectra Helicorp,60.7,58.5,2.2,3.76,42416,25396,0.6702
12/11/20,GM Breweries,425.75,420.75,5,1.19,30929,22547,0.3718
12/11/20,GNA Axles,259.3,254.65,4.65,1.83,43488,35154,0.2371
12/11/20,Godrej Properties Ltd.,1303.4,1279.7,23.7,1.85,1472000,761000,0.933
12/11/20,Gokul Agro Resources Ltd.,17.6,16.45,1.15,6.99,219000,130000,0.6818
12/11/20,Gokul Refoils & Solvent Ltd.,15.85,15.55,0.3,1.93,51632,41729,0.2373
12/11/20,Goldman Sachs Mutual Fund - CPSE ETF,20.49,19.98,0.51,2.55,13428000,4889000,1.7465
12/11/20,Goldstone Technology,9.95,9.7,0.25,2.58,34666,21580,0.6064
12/11/20,Goodluck India Ltd.,48.85,48.35,0.5,1.03,84985,52636,0.6146
12/11/20,GP Petroleums Ltd,46.25,45.6,0.65,1.43,101000,39358,1.5713
12/11/20,Graphite India Ltd.,278.35,273.95,4.4,1.61,1221000,937000,0.3034
12/11/20,GSS Infotech,46.2,44.9,1.3,2.9,42382,24871,0.7041
12/11/20,GTL Infrastructure Ltd.,0.7,0.65,0.05,7.69,71596000,47840000,0.4966
12/11/20,Gufic BioSciences Ltd.,121.75,117.7,4.05,3.44,649000,87873,6.3858
12/11/20,Gujarat Ambuja Exports Ltd.,121.05,117.35,3.7,3.15,890000,127000,5.9861
12/11/20,Gujarat Industries Power Co. Ltd.,81.55,77.9,3.65,4.69,1089000,304000,2.5793
12/11/20,Gujarat Mineral Development Corporation Ltd.,51.35,50.6,0.75,1.48,2466000,1490000,0.6549
12/11/20,GVK Power & Infrastructures Ltd.,3.25,3.1,0.15,4.84,3030000,1351000,1.2427
12/11/20,H.E.G. Ltd.,840.5,827.85,12.65,1.53,564000,318000,0.7733
12/11/20,Hemisphere Properties India Ltd.,76.7,75.35,1.35,1.79,3228000,1368000,1.3593
12/11/20,Himatsingka Seide Ltd.,146.6,135.55,11.05,8.15,1680000,142000,10.816
12/11/20,Hinduja Global Solutions,1123.5,982.7,140.8,14.33,136000,36462,2.7385
12/11/20,Hindustan Construction Co. Ltd.,8.2,7.2,1,13.89,35671000,8693000,3.1031
12/11/20,Hindustan Media Ventures,57.05,55.75,1.3,2.33,61376,30779,0.9941
12/11/20,Hindustan Motors Ltd,6.6,6.1,0.5,8.2,670000,227000,1.9452
12/11/20,Hindustan Oil Exploration Co. Ltd.,90.85,81.75,9.1,11.13,3873000,388000,8.9787
12/11/20,Hindusthan National Glass and Industries,33.6,31.95,1.65,5.16,109000,42252,1.5804
12/11/20,Hi-Tech Gears Limited,158.7,156.55,2.15,1.37,6074,2919,1.0808
12/11/20,HMT Ltd.,20.3,19.35,0.95,4.91,33284,28787,0.1562
12/11/20,Honda India Power Products Ltd.,1025.95,1006.45,19.5,1.94,13919,5661,1.4588
12/11/20,Honeywell Automation India Ltd.,31270.3,30790.7,479.6,1.56,3728,1898,0.9642
12/11/20,HPL Electric & Power,38.25,37.75,0.5,1.32,446000,323000,0.3816
12/11/20,HT Media Ltd.,15.95,15.05,0.9,5.98,1418000,79603,16.8183
12/11/20,Huhtamaki India Ltd.,306.2,301.05,5.15,1.71,95916,34281,1.7979
12/11/20,ICICI Bank Ltd.,515.45,506.95,8.5,1.68,25335000,20419000,0.2408
12/11/20,ICICI Lombard General Insurance Company Ltd.,1466.55,1449.75,16.8,1.16,697000,575000,0.2119
12/11/20,Igarashi Motors,338.3,329.7,8.6,2.61,461000,91346,4.0547
12/11/20,IIFL Finance Ltd.,117.15,111.4,5.75,5.16,1075000,601000,0.7876
12/11/20,IIFL Securities Ltd.,47.55,46.8,0.75,1.6,747000,493000,0.5149
12/11/20,IL&FS Investment Managers Ltd.,5.25,5,0.25,5,417000,207000,1.0104
12/11/20,India Motor Parts and Accessories,594.05,536.6,57.45,10.71,42663,22916,0.8617
12/11/20,India Nippon Electricals,356.15,351.6,4.55,1.29,32244,8816,2.6574
12/11/20,Indian Card Clothing,105.7,102.5,3.2,3.12,2712,860,2.1535
12/11/20,Indian Hume Pipe Company,192.35,183.9,8.45,4.59,231000,40082,4.784
12/11/20,Indian Metals & Ferro Alloys Ltd.,297.15,292.05,5.1,1.75,30722,13921,1.2069
12/11/20,Indian Oil Corporation Ltd.,93.85,92.45,1.4,1.51,55197000,22243000,1.4815
12/11/20,IndiGrid InvIT Fund Ltd.,113.66,112.49,1.17,1.04,574000,146000,2.9302
12/11/20,Indo Rama Synthetics Ltd.,36,34.3,1.7,4.96,216000,128000,0.6844
12/11/20,Indowind Energy Limited,4.35,4.05,0.3,7.41,399000,330000,0.2066
12/11/20,Innovative Tyres & Tubes Ltd.,7.95,7.6,0.35,4.61,15000,6000,1.5
12/11/20,Inox Wind Ltd.,55.5,50.85,4.65,9.14,815000,150000,4.4137
12/11/20,Ircon International Ltd.,90.85,88,2.85,3.24,4324000,465000,8.2801
12/11/20,Jagran Prakashan Ltd.,44.1,42.95,1.15,2.68,1003000,465000,1.1569
12/11/20,Jaiprakash Power Ventures Ltd.,3.9,3.25,0.65,20,117 M,26377000,3.4684
12/11/20,Jash Engineering Ltd.,222.8,220.25,2.55,1.16,18576,3237,4.7386
12/11/20,Jayant Agro Organics Ltd.,120.4,117.05,3.35,2.86,9790,7446,0.3148
12/11/20,JBF Industries Ltd.,10.1,9.85,0.25,2.54,889000,169000,4.2393
12/11/20,Jindal Drilling & Industries Ltd.,97,94.35,2.65,2.81,96673,17426,4.5476
12/11/20,Jindal Poly Investment and Finance Company,19.25,18.75,0.5,2.67,6647,3254,1.0427
12/11/20,Jindal Saw Ltd.,76.45,72.35,4.1,5.67,3590000,911000,2.9393
12/11/20,JSW Energy Ltd.,67.95,65.4,2.55,3.9,5911000,1136000,4.202
12/11/20,JSW Holdings Ltd.,3481.45,3320.8,160.65,4.84,8921,803,10.1096
12/11/20,Jump Networks Ltd.,17.4,17.1,0.3,1.75,7973000,50387,157.2371
12/11/20,Kalyani Forge,152.3,145.55,6.75,4.64,2617,761,2.4389
12/11/20,Kalyani Steels,247.55,243.7,3.85,1.58,108000,91409,0.1825
12/11/20,Kamdhenu Ltd.,108.25,91.1,17.15,18.83,1103000,30503,35.1764
12/11/20,Kanani Industries,3.95,3.85,0.1,2.6,19039,8304,1.2928
12/11/20,Kanoria Chemicals and Industries,45.55,44.55,1,2.24,127000,46180,1.7606
12/11/20,KDDL Ltd.,209.95,203.6,6.35,3.12,4566,2128,1.1457
12/11/20,Kennametal India Ltd.,879.25,857.55,21.7,2.53,24808,16017,0.5489
12/11/20,Keynote Financial Services Ltd.,89.6,85.35,4.25,4.98,25972,1384,17.7659
12/11/20,Khadim India Ltd.,125.3,118.1,7.2,6.1,692000,75428,8.1807
12/11/20,KIOCL Ltd.,129.9,118.1,11.8,9.99,256000,198000,0.2924
12/11/20,Kitex Garments,116,111.6,4.4,3.94,577000,213000,1.7032
12/11/20,Kolte - Patil Developers,210.6,207.4,3.2,1.54,200000,54937,2.6422
12/11/20,Kopran,133.1,131.35,1.75,1.33,524000,204000,1.5599
12/11/20,Kotak Mahindra MF - Kotak PSU Bank ETF,180.62,178.13,2.49,1.4,60505,40946,0.4777
12/11/20,Kothari Petrochem,18.65,17.8,0.85,4.78,182000,49392,2.7034
12/11/20,KPR Mill,867.75,833.3,34.45,4.13,88870,50517,0.7592
12/11/20,KSK Energy Ventures Ltd,0.5,0.45,0.05,11.11,1328000,834000,0.5919
12/11/20,Lakshmi Vilas Bank Ltd.,7.65,7.3,0.35,4.79,43827000,1515000,27.9215
12/11/20,Laxmi Cotspin Ltd.,10.25,9,1.25,13.89,18000,6000,2
12/11/20,Lexus Granito(India) Ltd.,18,17.3,0.7,4.05,4000,3000,0.3333
12/11/20,LGB Forge,4.05,4,0.05,1.25,186000,160000,0.1597
12/11/20,Liberty Shoes Ltd.,155.3,149,6.3,4.23,1023000,54006,17.9461
12/11/20,LIC Housing Finance Ltd.,353.3,346.4,6.9,1.99,6735000,5551000,0.2132
12/11/20,Lypsa Gems and Jewellery,5.2,4.8,0.4,8.33,145000,89218,0.6304
12/11/20,Macpower CNC Machines Ltd.,97.3,87.85,9.45,10.76,87802,29652,1.9611
12/11/20,Madhav Marbles and Granites,32.2,31.35,0.85,2.71,36212,12280,1.9489
12/11/20,Maha Rashtra Apex Corporation Ltd.,85.5,81.6,3.9,4.78,4366,3026,0.4428
12/11/20,Mahanagar Gas Ltd,1059.2,1037.75,21.45,2.07,817000,633000,0.2902
12/11/20,Maharashtra Seamless Ltd.,310.25,295,15.25,5.17,222000,58184,2.8196
12/11/20,Maheshwari Logistics Ltd.,95.25,91.35,3.9,4.27,23775,17312,0.3733
12/11/20,Mahindra & Mahindra Financial Services Ltd.,173.05,170.05,3,1.76,16596000,10406000,0.5948
12/11/20,Mahindra Logistics Ltd.,406.1,390.25,15.85,4.06,367000,30110,11.2214
12/11/20,Maithan Alloys,561.2,552.7,8.5,1.54,51646,28872,0.7888
12/11/20,Majesco Ltd.,989.85,976.5,13.35,1.37,534000,205000,1.5977
12/11/20,Manaksia,60.45,55.05,5.4,9.81,2330000,346000,5.7169
12/11/20,Manaksia Aluminium Company Ltd.,9.1,8.75,0.35,4,38022,8301,3.5804
12/11/20,MANALI PETROCHEMICALS LTD,34.25,33.4,0.85,2.54,928000,437000,1.1237
12/11/20,Mangalore Refinery & Petrochemicals Ltd.,34.8,34.25,0.55,1.61,4119000,1874000,1.1979
12/11/20,Marathon Nextgen Realty Ltd.,91.45,85.95,5.5,6.4,62457,14611,3.2747
12/11/20,Marico Ltd.,414.95,404.15,10.8,2.67,5433000,3979000,0.3653
12/11/20,MBL Infrastructures,12.65,11.5,1.15,10,426000,147000,1.9005
12/11/20,McDowell Holdings,33.5,30.3,3.2,10.56,404000,48162,7.3993
12/11/20,Melstar Infotech,2.05,2,0.05,2.5,5335,1350,2.9519
12/11/20,Mercator Ltd.,1,0.95,0.05,5.26,597000,428000,0.3942
12/11/20,Metkore Alloys Industries,0.55,0.5,0.05,10,46096,34648,0.3304
12/11/20,Mirc Electronics Ltd.,9.7,9.25,0.45,4.86,2803000,316000,7.8638
12/11/20,Mirza International Ltd.,58.7,56.15,2.55,4.54,2716000,228000,10.8691
12/11/20,MM Forgings,457,420.35,36.65,8.72,40161,6610,5.0758
12/11/20,MMTC Ltd.,22.05,21.15,0.9,4.26,9382000,3901000,1.4048
12/11/20,Modi Rubber Ltd.,35.75,34.2,1.55,4.53,2179,1005,1.1682
12/11/20,MRO-TEK Realty Ltd.,27.5,26.2,1.3,4.96,17731,3001,4.9084
12/11/20,MSP Steel & Power,8,7.7,0.3,3.9,70428,9937,6.0875
12/11/20,Munjal Auto Industries,60.25,58,2.25,3.88,530000,148000,2.5639
12/11/20,Munjal Showa Ltd.,144.4,140.85,3.55,2.52,178000,30708,4.8019
12/11/20,Murudeshwar Ceramics,19.2,18.9,0.3,1.59,121000,104000,0.1696
12/11/20,N R Agarwal Industries Ltd.,211.5,208.55,2.95,1.41,23883,19302,0.2373
12/11/20,Nagarjuna Fertilizers and Chemicals Ltd.,5.55,5.3,0.25,4.72,742000,132000,4.622
12/11/20,Nagreeka Exports,18.2,17.65,0.55,3.12,21260,7099,1.9948
12/11/20,Nahar Industrial Enterprises Ltd.,37.1,35.4,1.7,4.8,34030,19321,0.7613
12/11/20,Nahar Spinning Mills Ltd.,59.4,55.75,3.65,6.55,117000,41812,1.8003
12/11/20,Name,Current Price,Previous,Price Change,,Latest Vol,Prev Vol,Vol Change %
12/11/20,Name,Current Price,Previous,Price Change,,Latest Vol,Prev Vol,Vol Change %
12/11/20,Nandan Denim,24.3,23.85,0.45,1.89,42126,26200,0.6079
12/11/20,National Aluminium Co. Ltd.,42.7,41.8,0.9,2.15,37535000,15908000,1.3594
12/11/20,Navkar Corporation Ltd.,40.8,37.9,2.9,7.65,8766000,1870000,3.6853
12/11/20,NBCC (India) Ltd.,29.65,28.15,1.5,5.33,30810000,8715000,2.5349
12/11/20,NHPC LIMITED,22.15,21.9,0.25,1.14,13049000,4259000,2.0634
12/11/20,Nitin Fire Protection Industries Ltd.,0.6,0.55,0.05,9.09,173000,124000,0.394
12/11/20,NLC India Ltd.,56.55,53.9,2.65,4.92,2788000,577000,3.8255
12/11/20,NMDC Ltd.,110.85,107.8,3.05,2.83,16465000,5587000,1.9466
12/11/20,North Eastern Carrying Corporation Ltd.,10.55,9.6,0.95,9.9,192000,60006,2.2095
12/11/20,NRB Bearings Ltd.,89.15,82.75,6.4,7.73,1625000,175000,8.2543
12/11/20,NTPC Ltd.,102.4,97.15,5.25,5.4,63463000,25985000,1.4423
12/11/20,NUCLEUS SOFTWARE EXPORTS,578.8,551.45,27.35,4.96,131000,29460,3.4682
12/11/20,Oil & Natural Gas Corporation Ltd.,96.8,91.65,5.15,5.62,146 M,25329000,4.7965
12/11/20,Oil India Ltd.,109.65,104.85,4.8,4.58,8526000,970000,7.7855
12/11/20,Olectra Greentech Ltd.,101,93.7,7.3,7.79,845000,446000,0.8949
12/11/20,Omax Autos Ltd.,46.9,43.45,3.45,7.94,140000,22869,5.1255
12/11/20,OnMobile Global Limited,59.7,57.1,2.6,4.55,952000,409000,1.3295
12/11/20,Onward Technologies,68.7,65.6,3.1,4.73,203000,20025,9.1712
12/11/20,Optiemus Infracom Ltd.,95.5,94.45,1.05,1.11,30903,23787,0.2992
12/11/20,Orbit Exports,71,68.85,2.15,3.12,78267,7580,9.3255
12/11/20,Oricon Enterprises Ltd.,21.95,21.3,0.65,3.05,170000,135000,0.255
12/11/20,Orient Bell,151.95,144.55,7.4,5.12,73140,35766,1.045
12/11/20,Orient Paper & Industries Ltd.,20.45,20.15,0.3,1.49,723000,482000,0.4982
12/11/20,Oriental Trimex Ltd.,11.35,10.95,0.4,3.65,91384,65314,0.3991
12/11/20,Orissa Minerals Development Company Ltd.,2516.75,2449.5,67.25,2.75,16156,6611,1.4438
12/11/20,Ortel Communications,0.95,0.9,0.05,5.56,252000,37123,5.8034
12/11/20,Oswal Agro Mills Ltd.,10.95,10.8,0.15,1.39,53839,42771,0.2588
12/11/20,Palash Securities Ltd.,43,41.9,1.1,2.63,10066,7827,0.2861
12/11/20,Palred Technologies Ltd.,36.05,34.35,1.7,4.95,6134,5253,0.1677
12/11/20,Panama Petrochem,98.35,88.15,10.2,11.57,1032000,110000,8.3822
12/11/20,Parag Milk Foods Ltd.,117.25,116,1.25,1.08,556000,360000,0.5417
12/11/20,Persistent Systems Ltd.,1314.1,1236.3,77.8,6.29,306000,93507,2.2747
12/11/20,Pioneer Embroideries,28.35,28,0.35,1.25,45072,16252,1.7733
12/11/20,PNC Infratech Ltd.,179.5,175.15,4.35,2.48,710000,160000,3.4148
12/11/20,Poddar Pigments Ltd.,187.7,183.05,4.65,2.54,7422,6344,0.1699
12/11/20,Praj Industries Ltd.,112.95,108.95,4,3.67,6995000,4671000,0.4974
12/11/20,Prajay Engineers Syndicate,10.55,8.85,1.7,19.21,285000,29471,8.6916
12/11/20,Praxis Home Retail Ltd.,40.65,39.5,1.15,2.91,54004,34237,0.5774
12/11/20,Precot Meridian,57.45,56.15,1.3,2.32,3929,2887,0.3609
12/11/20,Prism Johnson Ltd.,86.8,85.3,1.5,1.76,1325000,317000,3.1755
12/11/20,Procter & Gamble Hygiene & Health Care Ltd.,11333.9,11197.5,136.4,1.22,12437,10499,0.1846
12/11/20,Proseed India Ltd.,0.45,0.4,0.05,12.5,192000,152000,0.2689
12/11/20,Prozone Intu Properties Ltd.,19.3,18.45,0.85,4.61,171000,125000,0.3684
12/11/20,PTC India Ltd.,61.55,59.8,1.75,2.93,3444000,1670000,1.0622
12/11/20,PTL Enterprises,43.85,43.35,0.5,1.15,48785,31813,0.5335
12/11/20,PUNJAB CHEM & CROP PROTECTION,728.35,713.85,14.5,2.03,30521,14263,1.1399
12/11/20,Punjab National Bank,40.5,38.4,2.1,5.47,116 M,63379000,0.8387
12/11/20,Quess Corp Ltd,494.95,481.15,13.8,2.87,254000,83255,2.0512
12/11/20,R M Drip & Sprinklers Systems Ltd.,50.95,50,0.95,1.9,50000,32000,0.5625
12/11/20,Rail Vikas Nigam Ltd.,23.4,21.9,1.5,6.85,14279000,6259000,1.2814
12/11/20,Rain Industries Ltd.,135.1,133.1,2,1.5,2223000,1453000,0.5298
12/11/20,Rama Steel Tubes Ltd.,48.9,48.2,0.7,1.45,11557,8986,0.2861
12/11/20,Ramco Industries Ltd.,221.8,219.55,2.25,1.02,61552,40942,0.5034
12/11/20,Ramco Systems Ltd.,565.85,516.4,49.45,9.58,774000,372000,1.0795
12/11/20,Ramkrishna Forgings,485.3,469.3,16,3.41,92613,36908,1.5093
12/11/20,Rane Holdings,521.85,507.2,14.65,2.89,72714,16019,3.5392
12/11/20,Rane Madras,233.5,229.55,3.95,1.72,23439,7616,2.0776
12/11/20,RattanIndia Power Ltd.,2.05,2,0.05,2.5,86433000,28376000,2.046
12/11/20,Ravi Kumar Distilleries,8.15,7.1,1.05,14.79,94525,22615,3.1797
12/11/20,Reliable Data Services Ltd.,24.85,24.5,0.35,1.43,38400,2400,15
12/11/20,Reliance Home Finance Ltd.,2.75,2.65,0.1,3.77,5794000,2393000,1.4206
12/11/20,Reliance Infrastructure Ltd.,28.75,26.15,2.6,9.94,5908000,4238000,0.394
12/11/20,Reliance Naval and Engineering Ltd.,3.55,3.4,0.15,4.41,4759000,3753000,0.2681
12/11/20,Repro India,384.25,376.35,7.9,2.1,8419,4016,1.0964
12/11/20,Rollatainers Ltd.,3.05,2.95,0.1,3.39,25925,3540,6.3234
12/11/20,Rolta India Ltd.,5.75,5.5,0.25,4.55,732000,386000,0.8963
12/11/20,RSWM,120.95,116.75,4.2,3.6,75257,38532,0.9531
12/11/20,Rudrabhishek Enterprises Ltd.,96,93.05,2.95,3.17,30000,6000,4
12/11/20,S E Power,2.9,2.8,0.1,3.57,95044,42351,1.2442
12/11/20,S P Apparels,170.5,150.85,19.65,13.03,115000,19205,5.008
12/11/20,Sadbhav Infrastructure Projects Ltd.,21.5,20.65,0.85,4.12,586000,357000,0.6416
12/11/20,Sagardeep Alloys Ltd.,40.05,39.35,0.7,1.78,16252,9802,0.658
12/11/20,Saksoft,325.75,321.3,4.45,1.38,16645,11233,0.4818
12/11/20,Sambhaav Media,2.35,2.3,0.05,2.17,205000,38404,4.3445
12/11/20,Sanco Industries Ltd.,13.9,13.75,0.15,1.09,25215,14829,0.7004
12/11/20,Sangam (India),61.95,60.25,1.7,2.82,16655,11308,0.4729
12/11/20,Sanghi Industries,32.9,31.9,1,3.13,2151000,1416000,0.5191
12/11/20,SANWARIA AGRO OILS L,1.6,1.55,0.05,3.23,2029000,1630000,0.2449
12/11/20,Sarla Performance Fibers,21.45,20.4,1.05,5.15,315000,190000,0.6573
12/11/20,Sasken Communication Techno. Ltd.,744.35,700.1,44.25,6.32,168000,15684,9.7211
12/11/20,Satin Creditcare Network Ltd.,79.3,76.8,2.5,3.26,305000,153000,0.9897
12/11/20,Selan Exploration Technology Ltd.,141,128.35,12.65,9.86,988000,38576,24.6328
12/11/20,SGBDEC2512 Ltd.,4935,4825,110,2.28,8,2,3
12/11/20,SGBJAN27 Ltd.,4820,4713.01,106.99,2.27,11,5,1.2
12/11/20,SGBOCT26 Ltd.,4850,4731,119,2.52,104,10,9.4
12/11/20,Shalimar Paints,83.4,72.6,10.8,14.88,3709000,215000,16.2179
12/11/20,Shanthi Gears Ltd.,125,122.7,2.3,1.87,189000,92454,1.0479
12/11/20,Sharda Motor Industries Ltd.,1769.45,1673.75,95.7,5.72,13163,4670,1.8186
12/11/20,Shemaroo Entertainment,79.15,72.4,6.75,9.32,621000,109000,4.6673
12/11/20,Shirpur Gold Refinery,9.05,8.95,0.1,1.12,46005,22915,1.0076
12/11/20,Shiva Mills Ltd.,28.6,27.65,0.95,3.44,37103,6121,5.0616
12/11/20,Shiva Texyarn Ltd.,91.35,87.8,3.55,4.04,6282,3152,0.993
12/11/20,Shoppers Stop Ltd.,212.1,209.6,2.5,1.19,723000,592000,0.2202
12/11/20,Shree Ram Protiens Ltd.,30.95,30.25,0.7,2.31,3550,2124,0.6714
12/11/20,Shree Rama Newsprint,14.45,14.25,0.2,1.4,56254,46625,0.2065
12/11/20,Shyam Century Ferrous Ltd.,6.45,6.15,0.3,4.88,183000,121000,0.5123
12/11/20,Sicagen India,15,14.75,0.25,1.69,37261,16483,1.2606
12/11/20,Signet Industries Ltd.,25.1,23.2,1.9,8.19,120000,22210,4.428
12/11/20,SIL Investments,205.75,171.7,34.05,19.83,113000,12170,8.3531
12/11/20,Silver Touch Technologies Ltd.,100,91.5,8.5,9.29,2000,1000,1
12/11/20,Simplex Infrastructures Ltd.,38.85,37,1.85,5,245000,100000,1.4471
12/11/20,Sirca Paints India Ltd.,249,240.35,8.65,3.6,123000,15935,6.7463
12/11/20,SJVN Ltd.,25.55,24.9,0.65,2.61,5554000,1072000,4.1774
12/11/20,SKM Egg Products Export (India),51.6,50.45,1.15,2.28,88123,38957,1.2621
12/11/20,SKS Textiles Ltd.,24.95,23.8,1.15,4.83,7000,1000,6
12/11/20,Smartlink Holdings Ltd.,94,88.6,5.4,6.09,183000,128000,0.4302
12/11/20,Snowman Logistics Ltd.,64.9,61.25,3.65,5.96,18785000,14303000,0.3133
12/11/20,Softtech Engineers Ltd.,81.15,79.1,2.05,2.59,9600,8000,0.2
12/11/20,Sonam Clock Ltd.,60.75,60,0.75,1.25,24000,6000,3
12/11/20,Sonata Software Ltd.,354.95,350.6,4.35,1.24,1239000,422000,1.9345
12/11/20,SOVEREIGN GOLD BONDS 2.50% JAN2028 SR-VIII 2019-20 Ltd.,4765,4710,55,1.17,16,11,0.4545
12/11/20,Spencer's Retail Ltd.,86.45,83.5,2.95,3.53,2147000,797000,1.6919
12/11/20,Spicejet Ltd.,106.15,99.7,6.45,6.47,29811000,22118000,0.3478
12/11/20,SPL Industries,33.75,32.8,0.95,2.9,62141,26594,1.3367
12/11/20,SREI Infrastructure Finance Ltd.,7.5,7.25,0.25,3.45,2500000,1783000,0.4017
12/11/20,Sri Havisha Hospitality and Infrastructure Ltd.,0.75,0.7,0.05,7.14,139000,111000,0.2518
12/11/20,Srikalahasthi Pipes Ltd.,148,143.95,4.05,2.81,351000,169000,1.066
12/11/20,Standard Industries Ltd.,10.6,10.15,0.45,4.43,30101,18477,0.6291
12/11/20,Star Paper Mills,106.4,102.35,4.05,3.96,213000,98734,1.1655
12/11/20,State Bank of India,272.45,269.55,2.9,1.08,50255000,38676000,0.2994
12/11/20,Steel Authority of India Ltd.,57.75,55.75,2,3.59,83591000,42650000,0.9599
12/11/20,Subex Ltd.,16.95,16.35,0.6,3.67,15329000,11657000,0.315
12/11/20,Subhash Capital City Ltd.,22.15,21.1,1.05,4.98,522,125,3.176
